signal_time,entry_time,exit_time,side,entry,exit,stop,target,r_multiple,result,grade,mtf_score,alignment
2023-04-27T13:40:00+05:30,2023-04-27T13:40:00+05:30,2023-04-27T14:00:00+05:30,BUY,17873.9,17885.292857142857,17864.785714285717,17885.292857142857,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-04-27T14:05:00+05:30,2023-04-27T14:05:00+05:30,2023-04-27T14:16:00+05:30,BUY,17888.15,17878.553571428572,17878.553571428572,17900.145535714288,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-04-27T14:35:00+05:30,2023-04-27T14:35:00+05:30,2023-04-27T14:46:00+05:30,BUY,17883.2,17894.883035714287,17873.85357142857,17894.883035714287,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-04-28T09:55:00+05:30,2023-04-28T09:55:00+05:30,2023-04-28T10:11:00+05:30,BUY,17919.3,17903.08214285714,17903.08214285714,17939.57232142857,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-04-28T10:50:00+05:30,2023-04-28T10:50:00+05:30,2023-04-28T11:01:00+05:30,BUY,17919.85,17934.095535714285,17908.45357142857,17934.095535714285,1.25,WIN,A,65,INTRADAY ALIGNED
2023-04-28T11:05:00+05:30,2023-04-28T11:05:00+05:30,2023-04-28T11:17:00+05:30,BUY,17935.85,17949.46607142857,17924.95714285714,17949.46607142857,1.25,WIN,A,80,INTRADAY ALIGNED
2023-04-28T11:20:00+05:30,2023-04-28T11:20:00+05:30,2023-04-28T11:56:00+05:30,BUY,17943.3,17956.64375,17932.625,17956.64375,1.25,WIN,A,80,INTRADAY ALIGNED
2023-04-28T12:05:00+05:30,2023-04-28T12:05:00+05:30,2023-04-28T12:14:00+05:30,BUY,17962.8,17952.892857142855,17952.892857142855,17975.183928571427,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-04-28T12:15:00+05:30,2023-04-28T12:15:00+05:30,2023-04-28T12:29:00+05:30,BUY,17963.7,17976.42767857143,17953.51785714286,17976.42767857143,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-04-28T12:30:00+05:30,2023-04-28T12:30:00+05:30,2023-04-28T12:37:00+05:30,BUY,17971.5,17961.075,17961.075,17984.53125,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-04-28T12:40:00+05:30,2023-04-28T12:40:00+05:30,2023-04-28T13:27:00+05:30,BUY,17966.45,17979.289285714287,17956.178571428572,17979.289285714287,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-04-28T13:45:00+05:30,2023-04-28T13:45:00+05:30,2023-04-28T13:55:00+05:30,BUY,17979.7,17971.035714285714,17971.035714285714,17990.53035714286,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-04-28T14:05:00+05:30,2023-04-28T14:05:00+05:30,2023-04-28T14:07:00+05:30,BUY,17980.9,17972.550000000003,17972.550000000003,17991.3375,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-04-28T14:10:00+05:30,2023-04-28T14:10:00+05:30,2023-04-28T14:23:00+05:30,BUY,17982.25,17973.625,17973.625,17993.03125,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-04-28T14:35:00+05:30,2023-04-28T14:35:00+05:30,2023-04-28T14:44:00+05:30,BUY,17988.55,18000.054464285713,17979.34642857143,18000.054464285713,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-04-28T14:45:00+05:30,2023-04-28T14:45:00+05:30,2023-04-28T14:52:00+05:30,BUY,18002.8,17993.314285714285,17993.314285714285,18014.65714285714,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-02T09:30:00+05:30,2023-05-02T09:30:00+05:30,2023-05-02T11:01:00+05:30,BUY,18161.45,18158.9,18135.182142857142,18194.284821428573,-0.0971,TIME_EXIT,A,70,INTRADAY ALIGNED
2023-05-02T12:15:00+05:30,2023-05-02T12:15:00+05:30,2023-05-02T12:21:00+05:30,BUY,18163.65,18154.607142857145,18154.607142857145,18174.953571428574,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-02T13:50:00+05:30,2023-05-02T13:50:00+05:30,2023-05-02T14:06:00+05:30,BUY,18169.8,18161.364285714284,18161.364285714284,18180.34464285714,-1.0,LOSS,A,70,INTRADAY ALIGNED
2023-05-03T11:45:00+05:30,2023-05-03T11:45:00+05:30,2023-05-03T12:01:00+05:30,SELL,18070.45,18080.350000000002,18080.350000000002,18058.075,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-03T12:15:00+05:30,2023-05-03T12:15:00+05:30,2023-05-03T12:34:00+05:30,SELL,18069.1,18077.52142857143,18077.52142857143,18058.573214285712,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-04T10:05:00+05:30,2023-05-04T10:05:00+05:30,2023-05-04T11:00:00+05:30,BUY,18130.9,18150.382142857143,18115.31428571429,18150.382142857143,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-04T11:05:00+05:30,2023-05-04T11:05:00+05:30,2023-05-04T11:39:00+05:30,BUY,18149.75,18160.973214285714,18140.77142857143,18160.973214285714,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-04T11:40:00+05:30,2023-05-04T11:40:00+05:30,2023-05-04T11:48:00+05:30,BUY,18165.2,18157.407142857144,18157.407142857144,18174.941071428573,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-04T12:05:00+05:30,2023-05-04T12:05:00+05:30,2023-05-04T12:13:00+05:30,BUY,18162.95,18154.714285714286,18154.714285714286,18173.244642857142,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-04T12:20:00+05:30,2023-05-04T12:20:00+05:30,2023-05-04T13:05:00+05:30,BUY,18168.7,18180.048214285714,18159.62142857143,18180.048214285714,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-04T13:15:00+05:30,2023-05-04T13:15:00+05:30,2023-05-04T13:46:00+05:30,BUY,18180.45,18194.3875,18169.300000000003,18194.3875,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-04T14:25:00+05:30,2023-05-04T14:25:00+05:30,2023-05-04T14:42:00+05:30,BUY,18205.55,18221.00089285714,18193.189285714285,18221.00089285714,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-04T14:45:00+05:30,2023-05-04T14:45:00+05:30,2023-05-04T15:01:00+05:30,BUY,18214.6,18230.229464285712,18202.096428571425,18230.229464285712,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-05T10:40:00+05:30,2023-05-05T10:40:00+05:30,2023-05-05T11:03:00+05:30,BUY,18208.95,18198.192857142858,18198.192857142858,18222.39642857143,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-05T11:50:00+05:30,2023-05-05T11:50:00+05:30,2023-05-05T12:01:00+05:30,SELL,18115.9,18091.94017857143,18135.067857142858,18091.94017857143,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-05T12:05:00+05:30,2023-05-05T12:05:00+05:30,2023-05-05T12:09:00+05:30,SELL,18095.65,18116.175000000003,18116.175000000003,18069.99375,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-05T13:50:00+05:30,2023-05-05T13:50:00+05:30,2023-05-05T14:09:00+05:30,SELL,18120.15,18138.457142857143,18138.457142857143,18097.26607142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-05T14:30:00+05:30,2023-05-05T14:30:00+05:30,2023-05-05T14:52:00+05:30,SELL,18114.85,18092.20714285714,18132.964285714286,18092.20714285714,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-08T10:00:00+05:30,2023-05-08T10:00:00+05:30,2023-05-08T10:28:00+05:30,BUY,18210.9,18237.208035714288,18189.85357142857,18237.208035714288,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-08T10:30:00+05:30,2023-05-08T10:30:00+05:30,2023-05-08T11:49:00+05:30,BUY,18233.1,18254.18482142857,18216.23214285714,18254.18482142857,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-08T11:50:00+05:30,2023-05-08T11:50:00+05:30,2023-05-08T12:10:00+05:30,BUY,18256.85,18269.6,18246.649999999998,18269.6,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-08T12:15:00+05:30,2023-05-08T12:15:00+05:30,2023-05-08T12:27:00+05:30,BUY,18269.35,18258.975,18258.975,18282.31875,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-08T12:35:00+05:30,2023-05-08T12:35:00+05:30,2023-05-08T12:58:00+05:30,BUY,18270.5,18260.792857142857,18260.792857142857,18282.633928571428,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-08T13:20:00+05:30,2023-05-08T13:20:00+05:30,2023-05-08T13:48:00+05:30,BUY,18277.5,18267.95,18267.95,18289.4375,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-08T14:00:00+05:30,2023-05-08T14:00:00+05:30,2023-05-08T14:16:00+05:30,BUY,18282.55,18272.25,18272.25,18295.425,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-09T09:45:00+05:30,2023-05-09T09:45:00+05:30,2023-05-09T10:57:00+05:30,BUY,18316.35,18339.573214285712,18297.77142857143,18339.573214285712,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-09T11:00:00+05:30,2023-05-09T11:00:00+05:30,2023-05-09T11:15:00+05:30,BUY,18339.1,18329.84642857143,18329.84642857143,18350.666964285712,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-09T11:45:00+05:30,2023-05-09T11:45:00+05:30,2023-05-09T12:30:00+05:30,BUY,18330.5,18321.00357142857,18321.00357142857,18342.370535714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-09T14:00:00+05:30,2023-05-09T14:00:00+05:30,2023-05-09T14:02:00+05:30,SELL,18254.8,18237.66607142857,18268.507142857143,18237.66607142857,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-09T14:05:00+05:30,2023-05-09T14:05:00+05:30,2023-05-09T14:11:00+05:30,SELL,18240.6,18254.742857142857,18254.742857142857,18222.921428571426,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-09T14:25:00+05:30,2023-05-09T14:25:00+05:30,2023-05-09T14:26:00+05:30,SELL,18250.35,18266.182142857142,18266.182142857142,18230.55982142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-09T14:45:00+05:30,2023-05-09T14:45:00+05:30,2023-05-09T15:01:00+05:30,SELL,18257.05,18273.432142857142,18273.432142857142,18236.57232142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-10T09:45:00+05:30,2023-05-10T09:45:00+05:30,2023-05-10T10:09:00+05:30,SELL,18238.7,18212.847321428573,18259.382142857143,18212.847321428573,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-10T10:10:00+05:30,2023-05-10T10:10:00+05:30,2023-05-10T10:24:00+05:30,SELL,18223.05,18243.964285714286,18243.964285714286,18196.907142857144,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-10T10:50:00+05:30,2023-05-10T10:50:00+05:30,2023-05-10T11:17:00+05:30,SELL,18247.4,18263.10357142857,18263.10357142857,18227.770535714288,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-10T12:45:00+05:30,2023-05-10T12:45:00+05:30,2023-05-10T13:22:00+05:30,BUY,18286.95,18274.685714285715,18274.685714285715,18302.28035714286,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-10T14:25:00+05:30,2023-05-10T14:25:00+05:30,2023-05-10T14:26:00+05:30,BUY,18304.65,18290.325,18290.325,18322.55625,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-11T10:20:00+05:30,2023-05-11T10:20:00+05:30,2023-05-11T11:50:00+05:30,BUY,18332.5,18311.52142857143,18311.52142857143,18358.723214285714,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-12T09:45:00+05:30,2023-05-12T09:45:00+05:30,2023-05-12T09:55:00+05:30,SELL,18203.25,18226.164285714287,18226.164285714287,18174.607142857145,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-12T13:00:00+05:30,2023-05-12T13:00:00+05:30,2023-05-12T13:29:00+05:30,BUY,18307.4,18299.35357142857,18299.35357142857,18317.458035714288,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-12T13:40:00+05:30,2023-05-12T13:40:00+05:30,2023-05-12T13:55:00+05:30,BUY,18314.5,18326.83482142857,18304.632142857143,18326.83482142857,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-12T14:00:00+05:30,2023-05-12T14:00:00+05:30,2023-05-12T14:19:00+05:30,BUY,18332.2,18321.907142857144,18321.907142857144,18345.066071428573,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-12T14:40:00+05:30,2023-05-12T14:40:00+05:30,2023-05-12T14:48:00+05:30,BUY,18332.35,18320.639285714286,18320.639285714286,18346.98839285714,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-15T09:45:00+05:30,2023-05-15T09:45:00+05:30,2023-05-15T10:17:00+05:30,BUY,18363.65,18388.270535714288,18343.953571428574,18388.270535714288,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-15T10:20:00+05:30,2023-05-15T10:20:00+05:30,2023-05-15T11:24:00+05:30,BUY,18385.45,18408.64642857143,18366.89285714286,18408.64642857143,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-15T11:25:00+05:30,2023-05-15T11:25:00+05:30,2023-05-15T12:22:00+05:30,BUY,18410.85,18423.27857142857,18400.90714285714,18423.27857142857,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-15T12:25:00+05:30,2023-05-15T12:25:00+05:30,2023-05-15T12:46:00+05:30,BUY,18423.0,18432.098214285714,18415.72142857143,18432.098214285714,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-15T12:50:00+05:30,2023-05-15T12:50:00+05:30,2023-05-15T12:53:00+05:30,BUY,18434.9,18428.12142857143,18428.12142857143,18443.373214285715,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-15T13:00:00+05:30,2023-05-15T13:00:00+05:30,2023-05-15T13:43:00+05:30,BUY,18432.9,18441.87767857143,18425.71785714286,18441.87767857143,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-15T13:45:00+05:30,2023-05-15T13:45:00+05:30,2023-05-15T14:13:00+05:30,BUY,18444.25,18454.04910714286,18436.410714285714,18454.04910714286,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-15T14:15:00+05:30,2023-05-15T14:15:00+05:30,2023-05-15T14:25:00+05:30,BUY,18451.9,18444.17142857143,18444.17142857143,18461.560714285715,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-16T10:40:00+05:30,2023-05-16T10:40:00+05:30,2023-05-16T10:55:00+05:30,SELL,18371.65,18387.375,18387.375,18351.99375,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-16T11:15:00+05:30,2023-05-16T11:15:00+05:30,2023-05-16T11:24:00+05:30,SELL,18380.3,18366.51875,18391.324999999997,18366.51875,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-16T11:25:00+05:30,2023-05-16T11:25:00+05:30,2023-05-16T12:56:00+05:30,SELL,18360.05,18349.75,18371.64642857143,18345.554464285713,0.8882,TIME_EXIT,A,65,INTRADAY ALIGNED
2023-05-16T13:00:00+05:30,2023-05-16T13:00:00+05:30,2023-05-16T13:03:00+05:30,SELL,18352.25,18361.996428571427,18361.996428571427,18340.066964285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-16T14:15:00+05:30,2023-05-16T14:15:00+05:30,2023-05-16T14:31:00+05:30,SELL,18340.85,18351.875,18351.875,18327.06875,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-16T14:45:00+05:30,2023-05-16T14:45:00+05:30,2023-05-16T14:52:00+05:30,SELL,18340.15,18323.341964285715,18353.59642857143,18323.341964285715,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-17T09:45:00+05:30,2023-05-17T09:45:00+05:30,2023-05-17T10:27:00+05:30,SELL,18260.4,18236.600892857143,18279.43928571429,18236.600892857143,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-17T10:30:00+05:30,2023-05-17T10:30:00+05:30,2023-05-17T10:50:00+05:30,SELL,18241.1,18221.461607142857,18256.81071428571,18221.461607142857,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-17T10:55:00+05:30,2023-05-17T10:55:00+05:30,2023-05-17T11:13:00+05:30,SELL,18220.5,18232.832142857143,18232.832142857143,18205.084821428572,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-17T11:25:00+05:30,2023-05-17T11:25:00+05:30,2023-05-17T11:36:00+05:30,SELL,18217.3,18202.420535714286,18229.20357142857,18202.420535714286,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-17T11:40:00+05:30,2023-05-17T11:40:00+05:30,2023-05-17T11:45:00+05:30,SELL,18195.3,18182.085714285713,18205.871428571427,18182.085714285713,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-17T11:50:00+05:30,2023-05-17T11:50:00+05:30,2023-05-17T11:55:00+05:30,SELL,18173.0,18159.035714285714,18184.17142857143,18159.035714285714,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-17T12:00:00+05:30,2023-05-17T12:00:00+05:30,2023-05-17T12:02:00+05:30,SELL,18154.75,18139.772321428572,18166.732142857145,18139.772321428572,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-17T12:05:00+05:30,2023-05-17T12:05:00+05:30,2023-05-17T12:13:00+05:30,SELL,18143.65,18156.307142857146,18156.307142857146,18127.828571428574,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-17T12:55:00+05:30,2023-05-17T12:55:00+05:30,2023-05-17T13:16:00+05:30,SELL,18145.65,18129.475892857143,18158.589285714286,18129.475892857143,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-17T13:25:00+05:30,2023-05-17T13:25:00+05:30,2023-05-17T13:47:00+05:30,SELL,18126.15,18138.260714285716,18138.260714285716,18111.01160714286,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-17T14:10:00+05:30,2023-05-17T14:10:00+05:30,2023-05-17T14:13:00+05:30,SELL,18129.05,18141.167857142857,18141.167857142857,18113.902678571427,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-18T12:00:00+05:30,2023-05-18T12:00:00+05:30,2023-05-18T12:09:00+05:30,BUY,18247.7,18234.935714285715,18234.935714285715,18263.65535714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-18T13:00:00+05:30,2023-05-18T13:00:00+05:30,2023-05-18T13:03:00+05:30,SELL,18186.25,18198.5,18198.5,18170.9375,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-18T13:05:00+05:30,2023-05-18T13:05:00+05:30,2023-05-18T13:44:00+05:30,SELL,18197.9,18210.800000000003,18210.800000000003,18181.775,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-18T14:10:00+05:30,2023-05-18T14:10:00+05:30,2023-05-18T14:14:00+05:30,SELL,18171.65,18187.664285714287,18187.664285714287,18151.632142857143,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-18T14:15:00+05:30,2023-05-18T14:15:00+05:30,2023-05-18T14:21:00+05:30,SELL,18172.1,18152.43482142857,18187.832142857143,18152.43482142857,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-18T14:25:00+05:30,2023-05-18T14:25:00+05:30,2023-05-18T14:31:00+05:30,SELL,18164.55,18181.996428571427,18181.996428571427,18142.741964285713,-1.0,LOSS,A,75,INTRADAY ALIGNED
2023-05-18T14:40:00+05:30,2023-05-18T14:40:00+05:30,2023-05-18T15:07:00+05:30,SELL,18154.6,18129.158035714285,18174.95357142857,18129.158035714285,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-19T09:45:00+05:30,2023-05-19T09:45:00+05:30,2023-05-19T09:51:00+05:30,SELL,18118.25,18088.625,18141.95,18088.625,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-19T09:55:00+05:30,2023-05-19T09:55:00+05:30,2023-05-19T10:41:00+05:30,SELL,18093.9,18063.739285714288,18118.02857142857,18063.739285714288,1.25,WIN,A,75,INTRADAY ALIGNED
2023-05-19T10:45:00+05:30,2023-05-19T10:45:00+05:30,2023-05-19T11:01:00+05:30,SELL,18072.95,18091.925,18091.925,18049.23125,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-19T14:45:00+05:30,2023-05-19T14:45:00+05:30,2023-05-19T15:09:00+05:30,BUY,18182.95,18200.423214285714,18168.97142857143,18200.423214285714,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-22T09:45:00+05:30,2023-05-22T09:45:00+05:30,2023-05-22T10:04:00+05:30,BUY,18282.7,18262.696428571428,18262.696428571428,18307.704464285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-22T10:20:00+05:30,2023-05-22T10:20:00+05:30,2023-05-22T10:59:00+05:30,BUY,18267.35,18295.698214285712,18244.671428571426,18295.698214285712,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-22T11:00:00+05:30,2023-05-22T11:00:00+05:30,2023-05-22T12:17:00+05:30,BUY,18302.95,18324.52142857143,18285.692857142858,18324.52142857143,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-22T14:15:00+05:30,2023-05-22T14:15:00+05:30,2023-05-22T14:43:00+05:30,BUY,18304.25,18291.417857142857,18291.417857142857,18320.290178571428,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-23T09:35:00+05:30,2023-05-23T09:35:00+05:30,2023-05-23T11:06:00+05:30,BUY,18400.45,18402.25,18379.414285714287,18426.744642857142,0.0856,TIME_EXIT,A,70,INTRADAY ALIGNED
2023-05-23T11:10:00+05:30,2023-05-23T11:10:00+05:30,2023-05-23T11:29:00+05:30,BUY,18405.7,18395.789285714287,18395.789285714287,18418.088392857142,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-23T11:45:00+05:30,2023-05-23T11:45:00+05:30,2023-05-23T11:52:00+05:30,BUY,18407.15,18398.567857142858,18398.567857142858,18417.87767857143,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-23T12:05:00+05:30,2023-05-23T12:05:00+05:30,2023-05-23T12:12:00+05:30,BUY,18408.05,18399.692857142858,18399.692857142858,18418.496428571427,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-23T13:00:00+05:30,2023-05-23T13:00:00+05:30,2023-05-23T13:05:00+05:30,BUY,18415.45,18406.275,18406.275,18426.91875,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-23T14:30:00+05:30,2023-05-23T14:30:00+05:30,2023-05-23T14:38:00+05:30,BUY,18403.75,18393.77857142857,18393.77857142857,18416.214285714286,-1.0,LOSS,A,70,INTRADAY ALIGNED
2023-05-24T13:15:00+05:30,2023-05-24T13:15:00+05:30,2023-05-24T13:34:00+05:30,SELL,18302.8,18314.035714285714,18314.035714285714,18288.755357142854,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-24T13:50:00+05:30,2023-05-24T13:50:00+05:30,2023-05-24T14:18:00+05:30,SELL,18308.25,18318.5,18318.5,18295.4375,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-24T14:45:00+05:30,2023-05-24T14:45:00+05:30,2023-05-24T15:13:00+05:30,SELL,18279.55,18292.2,18292.2,18263.7375,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-25T10:15:00+05:30,2023-05-25T10:15:00+05:30,2023-05-25T11:18:00+05:30,SELL,18262.55,18237.483035714286,18282.60357142857,18237.483035714286,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-25T11:20:00+05:30,2023-05-25T11:20:00+05:30,2023-05-25T12:09:00+05:30,SELL,18229.45,18242.59285714286,18242.59285714286,18213.02142857143,-1.0,LOSS,A,80,INTRADAY ALIGNED
2023-05-25T13:05:00+05:30,2023-05-25T13:05:00+05:30,2023-05-25T13:34:00+05:30,SELL,18221.85,18209.14464285714,18232.014285714286,18209.14464285714,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-25T13:35:00+05:30,2023-05-25T13:35:00+05:30,2023-05-25T13:58:00+05:30,SELL,18212.25,18222.77142857143,18222.77142857143,18199.098214285714,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-25T14:05:00+05:30,2023-05-25T14:05:00+05:30,2023-05-25T14:08:00+05:30,SELL,18214.85,18225.110714285714,18225.110714285714,18202.024107142857,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-26T09:45:00+05:30,2023-05-26T09:45:00+05:30,2023-05-26T11:11:00+05:30,BUY,18380.8,18404.70625,18361.675,18404.70625,1.25,WIN,A,65,INTRADAY ALIGNED
2023-05-26T11:15:00+05:30,2023-05-26T11:15:00+05:30,2023-05-26T11:40:00+05:30,BUY,18413.6,18424.180357142857,18405.135714285712,18424.180357142857,1.25,WIN,A,80,INTRADAY ALIGNED
2023-05-26T11:45:00+05:30,2023-05-26T11:45:00+05:30,2023-05-26T11:55:00+05:30,BUY,18430.05,18422.02142857143,18422.02142857143,18440.085714285713,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-26T12:05:00+05:30,2023-05-26T12:05:00+05:30,2023-05-26T12:26:00+05:30,BUY,18434.95,18426.35357142857,18426.35357142857,18445.695535714287,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-26T12:45:00+05:30,2023-05-26T12:45:00+05:30,2023-05-26T13:05:00+05:30,BUY,18434.2,18445.588392857142,18425.089285714286,18445.588392857142,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-26T13:35:00+05:30,2023-05-26T13:35:00+05:30,2023-05-26T13:41:00+05:30,BUY,18439.3,18450.00089285714,18430.739285714284,18450.00089285714,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-26T13:45:00+05:30,2023-05-26T13:45:00+05:30,2023-05-26T13:49:00+05:30,BUY,18451.75,18462.285714285714,18443.321428571428,18462.285714285714,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-26T13:50:00+05:30,2023-05-26T13:50:00+05:30,2023-05-26T13:53:00+05:30,BUY,18462.75,18473.892857142855,18453.835714285713,18473.892857142855,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-26T13:55:00+05:30,2023-05-26T13:55:00+05:30,2023-05-26T14:13:00+05:30,BUY,18471.05,18482.630357142854,18461.785714285714,18482.630357142854,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-26T14:15:00+05:30,2023-05-26T14:15:00+05:30,2023-05-26T14:21:00+05:30,BUY,18486.1,18497.939285714285,18476.62857142857,18497.939285714285,1.25,WIN,A+,90,INTRADAY ALIGNED
2023-05-26T14:25:00+05:30,2023-05-26T14:25:00+05:30,2023-05-26T14:45:00+05:30,BUY,18496.65,18487.067857142858,18487.067857142858,18508.62767857143,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2023-05-29T10:50:00+05:30,2023-05-29T10:50:00+05:30,2023-05-29T12:21:00+05:30,BUY,18623.05,18618.35,18608.860714285714,18640.786607142858,-0.3312,TIME_EXIT,A,80,INTRADAY ALIGNED
2023-05-30T10:15:00+05:30,2023-05-30T10:15:00+05:30,2023-05-30T10:31:00+05:30,BUY,18653.15,18637.532142857144,18637.532142857144,18672.672321428574,-1.0,LOSS,A,65,INTRADAY ALIGNED
2023-05-30T14:35:00+05:30,2023-05-30T14:35:00+05:30,2023-05-30T14:51:00+05:30,BUY,18641.4,18632.22142857143,18632.22142857143,18652.873214285715,-1.0,LOSS,A+,90,INTRADAY ALIGNED
