signal_time,entry_time,exit_time,side,entry,exit,stop,target,r_multiple,result,grade,mtf_score,alignment
2026-04-20T11:30:00+05:30,2026-04-20T11:30:00+05:30,2026-04-20T12:11:00+05:30,BUY,24463.8,24439.660714285714,24439.660714285714,24493.974107142858,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-20T12:30:00+05:30,2026-04-20T12:30:00+05:30,2026-04-20T13:01:00+05:30,BUY,24461.0,24443.732142857145,24443.732142857145,24482.584821428572,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-21T10:15:00+05:30,2026-04-21T10:15:00+05:30,2026-04-21T10:59:00+05:30,BUY,24513.4,24551.55625,24482.875,24551.55625,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-21T11:00:00+05:30,2026-04-21T11:00:00+05:30,2026-04-21T11:29:00+05:30,BUY,24549.55,24531.242857142857,24531.242857142857,24572.433928571427,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-04-21T13:35:00+05:30,2026-04-21T13:35:00+05:30,2026-04-21T13:38:00+05:30,BUY,24566.95,24549.85357142857,24549.85357142857,24588.320535714287,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-21T14:00:00+05:30,2026-04-21T14:00:00+05:30,2026-04-21T14:04:00+05:30,BUY,24554.35,24536.68571428571,24536.68571428571,24576.430357142854,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-21T14:20:00+05:30,2026-04-21T14:20:00+05:30,2026-04-21T14:23:00+05:30,BUY,24555.0,24578.91964285714,24535.864285714284,24578.91964285714,1.25,WIN,A,70,INTRADAY ALIGNED
2026-04-21T14:25:00+05:30,2026-04-21T14:25:00+05:30,2026-04-21T14:36:00+05:30,BUY,24577.4,24557.34642857143,24557.34642857143,24602.466964285715,-1.0,LOSS,A,70,INTRADAY ALIGNED
2026-04-22T10:30:00+05:30,2026-04-22T10:30:00+05:30,2026-04-22T10:40:00+05:30,SELL,24372.3,24397.239285714284,24397.239285714284,24341.125892857144,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-04-23T10:55:00+05:30,2026-04-23T10:55:00+05:30,2026-04-23T11:43:00+05:30,SELL,24211.85,24178.421428571426,24238.592857142856,24178.421428571426,1.25,WIN,A,80,INTRADAY ALIGNED
2026-04-23T11:45:00+05:30,2026-04-23T11:45:00+05:30,2026-04-23T11:52:00+05:30,SELL,24179.0,24198.917857142857,24198.917857142857,24154.102678571428,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-23T14:30:00+05:30,2026-04-23T14:30:00+05:30,2026-04-23T14:45:00+05:30,SELL,24190.95,24163.985714285714,24212.52142857143,24163.985714285714,1.25,WIN,A,70,INTRADAY ALIGNED
2026-04-24T09:30:00+05:30,2026-04-24T09:30:00+05:30,2026-04-24T09:35:00+05:30,SELL,24058.05,24019.326785714286,24089.02857142857,24019.326785714286,1.25,WIN,A,70,INTRADAY ALIGNED
2026-04-24T09:40:00+05:30,2026-04-24T09:40:00+05:30,2026-04-24T09:47:00+05:30,SELL,24002.0,23959.78125,24035.775,23959.78125,1.25,WIN,A,70,INTRADAY ALIGNED
2026-04-24T09:50:00+05:30,2026-04-24T09:50:00+05:30,2026-04-24T10:26:00+05:30,SELL,23984.15,23942.132142857143,24017.76428571429,23942.132142857143,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-04-24T10:30:00+05:30,2026-04-24T10:30:00+05:30,2026-04-24T10:49:00+05:30,SELL,23956.2,23918.682142857142,23986.214285714286,23918.682142857142,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-24T10:50:00+05:30,2026-04-24T10:50:00+05:30,2026-04-24T11:34:00+05:30,SELL,23920.85,23946.485714285714,23946.485714285714,23888.805357142854,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-04-24T11:45:00+05:30,2026-04-24T11:45:00+05:30,2026-04-24T11:51:00+05:30,SELL,23926.3,23900.844642857144,23946.664285714283,23900.844642857144,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-04-24T11:55:00+05:30,2026-04-24T11:55:00+05:30,2026-04-24T12:10:00+05:30,SELL,23899.05,23918.339285714283,23918.339285714283,23874.938392857144,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-24T12:25:00+05:30,2026-04-24T12:25:00+05:30,2026-04-24T12:58:00+05:30,SELL,23897.7,23915.907142857144,23915.907142857144,23874.941071428573,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-24T13:05:00+05:30,2026-04-24T13:05:00+05:30,2026-04-24T13:38:00+05:30,SELL,23876.25,23850.5625,23896.8,23850.5625,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-04-24T13:40:00+05:30,2026-04-24T13:40:00+05:30,2026-04-24T14:07:00+05:30,SELL,23840.6,23814.291964285712,23861.64642857143,23814.291964285712,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-04-24T14:10:00+05:30,2026-04-24T14:10:00+05:30,2026-04-24T14:18:00+05:30,SELL,23839.8,23860.371428571427,23860.371428571427,23814.085714285713,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-27T12:35:00+05:30,2026-04-27T12:35:00+05:30,2026-04-27T13:16:00+05:30,BUY,24075.15,24103.498214285715,24052.47142857143,24103.498214285715,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-27T13:20:00+05:30,2026-04-27T13:20:00+05:30,2026-04-27T13:43:00+05:30,BUY,24102.0,24122.4375,24085.65,24122.4375,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-27T13:45:00+05:30,2026-04-27T13:45:00+05:30,2026-04-27T14:32:00+05:30,BUY,24114.75,24099.275,24099.275,24134.09375,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-04-28T09:45:00+05:30,2026-04-28T09:45:00+05:30,2026-04-28T10:22:00+05:30,BUY,24130.8,24169.148214285713,24100.121428571427,24169.148214285713,1.25,WIN,A,80,INTRADAY ALIGNED
2026-04-28T10:25:00+05:30,2026-04-28T10:25:00+05:30,2026-04-28T10:36:00+05:30,BUY,24170.8,24139.60357142857,24139.60357142857,24209.795535714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-04-28T11:00:00+05:30,2026-04-28T11:00:00+05:30,2026-04-28T11:07:00+05:30,BUY,24169.85,24151.10714285714,24151.10714285714,24193.27857142857,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-04-28T12:25:00+05:30,2026-04-28T12:25:00+05:30,2026-04-28T12:53:00+05:30,SELL,24015.85,24039.59642857143,24039.59642857143,23986.166964285712,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-04-28T13:00:00+05:30,2026-04-28T13:00:00+05:30,2026-04-28T13:05:00+05:30,SELL,24007.9,24028.739285714288,24028.739285714288,23981.850892857143,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-04-28T13:35:00+05:30,2026-04-28T13:35:00+05:30,2026-04-28T13:36:00+05:30,SELL,23999.65,23972.632142857143,24021.264285714286,23972.632142857143,1.25,WIN,A,80,INTRADAY ALIGNED
2026-04-28T13:40:00+05:30,2026-04-28T13:40:00+05:30,2026-04-28T13:54:00+05:30,SELL,23993.3,24016.257142857143,24016.257142857143,23964.60357142857,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-04-28T14:15:00+05:30,2026-04-28T14:15:00+05:30,2026-04-28T14:24:00+05:30,SELL,23983.2,24006.59642857143,24006.59642857143,23953.954464285714,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-04-29T10:00:00+05:30,2026-04-29T10:00:00+05:30,2026-04-29T10:11:00+05:30,BUY,24174.6,24218.87232142857,24139.182142857142,24218.87232142857,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-29T10:15:00+05:30,2026-04-29T10:15:00+05:30,2026-04-29T10:28:00+05:30,BUY,24235.2,24281.2625,24198.350000000002,24281.2625,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-29T10:30:00+05:30,2026-04-29T10:30:00+05:30,2026-04-29T10:46:00+05:30,BUY,24290.4,24259.160714285714,24259.160714285714,24329.44910714286,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-04-29T10:55:00+05:30,2026-04-29T10:55:00+05:30,2026-04-29T11:30:00+05:30,BUY,24286.6,24263.475,24263.475,24315.50625,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-04-29T12:15:00+05:30,2026-04-29T12:15:00+05:30,2026-04-29T12:27:00+05:30,BUY,24295.1,24316.617857142857,24277.885714285712,24316.617857142857,1.25,WIN,A,80,INTRADAY ALIGNED
2026-04-29T12:30:00+05:30,2026-04-29T12:30:00+05:30,2026-04-29T12:36:00+05:30,BUY,24309.35,24329.05982142857,24293.582142857143,24329.05982142857,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-04-29T12:40:00+05:30,2026-04-29T12:40:00+05:30,2026-04-29T12:44:00+05:30,BUY,24330.3,24315.517857142855,24315.517857142855,24348.777678571427,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-29T12:45:00+05:30,2026-04-29T12:45:00+05:30,2026-04-29T13:25:00+05:30,BUY,24323.15,24308.5,24308.5,24341.4625,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-04-30T10:00:00+05:30,2026-04-30T10:00:00+05:30,2026-04-30T10:18:00+05:30,SELL,23880.0,23822.92410714286,23925.660714285714,23822.92410714286,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-30T10:20:00+05:30,2026-04-30T10:20:00+05:30,2026-04-30T11:51:00+05:30,SELL,23837.95,23843.0,23887.982142857145,23775.409821428573,-0.1009,TIME_EXIT,A,65,INTRADAY ALIGNED
2026-04-30T14:35:00+05:30,2026-04-30T14:35:00+05:30,2026-04-30T14:43:00+05:30,BUY,24034.25,24071.071428571428,24004.792857142857,24071.071428571428,1.25,WIN,A,65,INTRADAY ALIGNED
2026-04-30T14:45:00+05:30,2026-04-30T14:45:00+05:30,2026-04-30T14:49:00+05:30,BUY,24074.75,24043.925,24043.925,24113.28125,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-04T09:45:00+05:30,2026-05-04T09:45:00+05:30,2026-05-04T09:54:00+05:30,BUY,24279.25,24229.72142857143,24229.72142857143,24341.160714285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-04T11:25:00+05:30,2026-05-04T11:25:00+05:30,2026-05-04T12:07:00+05:30,BUY,24233.4,24204.875000000004,24204.875000000004,24269.05625,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-04T13:30:00+05:30,2026-05-04T13:30:00+05:30,2026-05-04T13:41:00+05:30,SELL,24023.35,24051.83214285714,24051.83214285714,23987.74732142857,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-05-04T14:05:00+05:30,2026-05-04T14:05:00+05:30,2026-05-04T14:12:00+05:30,SELL,24069.15,24100.053571428572,24100.053571428572,24030.520535714288,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-05-05T10:15:00+05:30,2026-05-05T10:15:00+05:30,2026-05-05T10:37:00+05:30,SELL,23986.1,23929.74732142857,24031.182142857142,23929.74732142857,1.25,WIN,A,65,INTRADAY ALIGNED
2026-05-05T10:40:00+05:30,2026-05-05T10:40:00+05:30,2026-05-05T11:48:00+05:30,SELL,23941.2,23901.0125,23973.350000000002,23901.0125,1.25,WIN,A,80,INTRADAY ALIGNED
2026-05-05T11:50:00+05:30,2026-05-05T11:50:00+05:30,2026-05-05T12:10:00+05:30,SELL,23902.7,23926.128571428573,23926.128571428573,23873.414285714287,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-05T14:30:00+05:30,2026-05-05T14:30:00+05:30,2026-05-05T14:34:00+05:30,BUY,24059.3,24033.85714285714,24033.85714285714,24091.10357142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-06T13:05:00+05:30,2026-05-06T13:05:00+05:30,2026-05-06T13:07:00+05:30,SELL,24000.95,24021.321428571428,24021.321428571428,23975.485714285714,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-05-06T14:30:00+05:30,2026-05-06T14:30:00+05:30,2026-05-06T14:34:00+05:30,BUY,24314.7,24285.032142857144,24285.032142857144,24351.78482142857,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-06T14:35:00+05:30,2026-05-06T14:35:00+05:30,2026-05-06T14:50:00+05:30,BUY,24306.8,24346.639285714286,24274.928571428572,24346.639285714286,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-05-07T09:35:00+05:30,2026-05-07T09:35:00+05:30,2026-05-07T09:44:00+05:30,BUY,24356.15,24399.828571428574,24321.207142857143,24399.828571428574,1.25,WIN,A,70,INTRADAY ALIGNED
2026-05-07T09:45:00+05:30,2026-05-07T09:45:00+05:30,2026-05-07T09:50:00+05:30,BUY,24396.9,24361.850000000002,24361.850000000002,24440.7125,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-07T10:30:00+05:30,2026-05-07T10:30:00+05:30,2026-05-07T11:08:00+05:30,BUY,24360.3,24325.45,24325.45,24403.8625,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-07T12:40:00+05:30,2026-05-07T12:40:00+05:30,2026-05-07T12:45:00+05:30,BUY,24436.8,24474.22857142857,24406.85714285714,24474.22857142857,1.25,WIN,A,70,INTRADAY ALIGNED
2026-05-07T12:50:00+05:30,2026-05-07T12:50:00+05:30,2026-05-07T12:53:00+05:30,BUY,24442.1,24410.496428571427,24410.496428571427,24481.604464285712,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-08T09:45:00+05:30,2026-05-08T09:45:00+05:30,2026-05-08T10:15:00+05:30,SELL,24169.05,24210.307142857142,24210.307142857142,24117.47857142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-08T11:35:00+05:30,2026-05-08T11:35:00+05:30,2026-05-08T12:09:00+05:30,SELL,24209.15,24185.547321428574,24228.032142857144,24185.547321428574,1.25,WIN,A,65,INTRADAY ALIGNED
2026-05-08T12:10:00+05:30,2026-05-08T12:10:00+05:30,2026-05-08T12:47:00+05:30,SELL,24179.5,24154.977678571428,24199.117857142857,24154.977678571428,1.25,WIN,A,80,INTRADAY ALIGNED
2026-05-08T12:50:00+05:30,2026-05-08T12:50:00+05:30,2026-05-08T13:29:00+05:30,SELL,24171.3,24189.02857142857,24189.02857142857,24149.139285714286,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-08T14:00:00+05:30,2026-05-08T14:00:00+05:30,2026-05-08T14:06:00+05:30,SELL,24139.15,24159.010714285716,24159.010714285716,24114.324107142857,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-08T14:20:00+05:30,2026-05-08T14:20:00+05:30,2026-05-08T14:31:00+05:30,SELL,24148.1,24172.071428571428,24172.071428571428,24118.135714285712,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-11T09:45:00+05:30,2026-05-11T09:45:00+05:30,2026-05-11T11:12:00+05:30,SELL,23866.15,23913.942857142858,23913.942857142858,23806.40892857143,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-12T09:30:00+05:30,2026-05-12T09:30:00+05:30,2026-05-12T11:01:00+05:30,SELL,23638.95,23607.05,23677.707142857143,23590.503571428573,0.8231,TIME_EXIT,A,70,INTRADAY ALIGNED
2026-05-12T11:05:00+05:30,2026-05-12T11:05:00+05:30,2026-05-12T12:10:00+05:30,SELL,23590.6,23558.336607142854,23616.410714285714,23558.336607142854,1.25,WIN,A,80,INTRADAY ALIGNED
2026-05-12T12:15:00+05:30,2026-05-12T12:15:00+05:30,2026-05-12T12:18:00+05:30,SELL,23559.5,23579.675,23579.675,23534.28125,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-12T12:20:00+05:30,2026-05-12T12:20:00+05:30,2026-05-12T12:31:00+05:30,SELL,23573.75,23548.075892857145,23594.289285714287,23548.075892857145,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-05-12T12:35:00+05:30,2026-05-12T12:35:00+05:30,2026-05-12T13:17:00+05:30,SELL,23523.4,23544.52857142857,23544.52857142857,23496.989285714288,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-12T13:30:00+05:30,2026-05-12T13:30:00+05:30,2026-05-12T13:42:00+05:30,SELL,23532.45,23505.744642857142,23553.81428571429,23505.744642857142,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-05-12T13:45:00+05:30,2026-05-12T13:45:00+05:30,2026-05-12T14:01:00+05:30,SELL,23510.05,23483.389285714286,23531.37857142857,23483.389285714286,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-05-12T14:05:00+05:30,2026-05-12T14:05:00+05:30,2026-05-12T14:11:00+05:30,SELL,23484.05,23456.505357142854,23506.085714285713,23456.505357142854,1.25,WIN,A+,90,INTRADAY ALIGNED
2026-05-12T14:15:00+05:30,2026-05-12T14:15:00+05:30,2026-05-12T14:25:00+05:30,SELL,23458.75,23481.914285714287,23481.914285714287,23429.79464285714,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-12T14:35:00+05:30,2026-05-12T14:35:00+05:30,2026-05-12T14:39:00+05:30,SELL,23439.2,23464.050000000003,23464.050000000003,23408.1375,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-13T09:30:00+05:30,2026-05-13T09:30:00+05:30,2026-05-13T09:37:00+05:30,SELL,23367.7,23312.097321428573,23412.182142857142,23312.097321428573,1.25,WIN,A,70,INTRADAY ALIGNED
2026-05-13T09:40:00+05:30,2026-05-13T09:40:00+05:30,2026-05-13T09:46:00+05:30,SELL,23275.5,23325.428571428572,23325.428571428572,23213.089285714286,-1.0,LOSS,A,70,INTRADAY ALIGNED
2026-05-13T09:50:00+05:30,2026-05-13T09:50:00+05:30,2026-05-13T09:53:00+05:30,SELL,23299.05,23351.510714285712,23351.510714285712,23233.474107142854,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-13T11:30:00+05:30,2026-05-13T11:30:00+05:30,2026-05-13T11:37:00+05:30,SELL,23399.85,23431.707142857143,23431.707142857143,23360.028571428567,-1.0,LOSS,A,70,INTRADAY ALIGNED
2026-05-13T13:00:00+05:30,2026-05-13T13:00:00+05:30,2026-05-13T13:08:00+05:30,BUY,23578.1,23548.52857142857,23548.52857142857,23615.064285714285,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-13T13:35:00+05:30,2026-05-13T13:35:00+05:30,2026-05-13T13:56:00+05:30,BUY,23532.85,23499.089285714283,23499.089285714283,23575.05089285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-14T11:00:00+05:30,2026-05-14T11:00:00+05:30,2026-05-14T11:16:00+05:30,SELL,23432.9,23467.79642857143,23467.79642857143,23389.279464285715,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-14T11:45:00+05:30,2026-05-14T11:45:00+05:30,2026-05-14T13:04:00+05:30,BUY,23670.7,23721.400892857142,23630.139285714286,23721.400892857142,1.25,WIN,A,65,INTRADAY ALIGNED
2026-05-14T13:05:00+05:30,2026-05-14T13:05:00+05:30,2026-05-14T13:11:00+05:30,BUY,23739.45,23710.335714285717,23710.335714285717,23775.842857142856,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-14T13:35:00+05:30,2026-05-14T13:35:00+05:30,2026-05-14T14:35:00+05:30,BUY,23741.3,23774.9875,23714.35,23774.9875,1.25,WIN,A,80,INTRADAY ALIGNED
2026-05-15T09:45:00+05:30,2026-05-15T09:45:00+05:30,2026-05-15T11:07:00+05:30,BUY,23802.5,23763.785714285714,23763.785714285714,23850.89285714286,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-15T14:30:00+05:30,2026-05-15T14:30:00+05:30,2026-05-15T14:47:00+05:30,SELL,23696.95,23666.7625,23721.100000000002,23666.7625,1.25,WIN,A,65,INTRADAY ALIGNED
2026-05-18T09:50:00+05:30,2026-05-18T09:50:00+05:30,2026-05-18T10:35:00+05:30,SELL,23342.6,23394.610714285714,23394.610714285714,23277.586607142857,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-18T13:25:00+05:30,2026-05-18T13:25:00+05:30,2026-05-18T13:41:00+05:30,BUY,23628.0,23601.014285714286,23601.014285714286,23661.73214285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-18T13:55:00+05:30,2026-05-18T13:55:00+05:30,2026-05-18T14:08:00+05:30,BUY,23642.5,23616.50357142857,23616.50357142857,23674.995535714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-19T10:15:00+05:30,2026-05-19T10:15:00+05:30,2026-05-19T11:16:00+05:30,BUY,23753.75,23709.092857142856,23709.092857142856,23809.571428571428,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-20T10:15:00+05:30,2026-05-20T10:15:00+05:30,2026-05-20T10:32:00+05:30,SELL,23500.3,23542.189285714285,23542.189285714285,23447.93839285714,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-20T14:15:00+05:30,2026-05-20T14:15:00+05:30,2026-05-20T14:42:00+05:30,BUY,23652.25,23680.16517857143,23629.917857142857,23680.16517857143,1.25,WIN,A,65,INTRADAY ALIGNED
2026-05-21T09:45:00+05:30,2026-05-21T09:45:00+05:30,2026-05-21T10:09:00+05:30,BUY,23793.9,23755.442857142858,23755.442857142858,23841.97142857143,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-21T13:05:00+05:30,2026-05-21T13:05:00+05:30,2026-05-21T13:11:00+05:30,SELL,23619.85,23648.767857142855,23648.767857142855,23583.702678571426,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-22T09:55:00+05:30,2026-05-22T09:55:00+05:30,2026-05-22T11:26:00+05:30,BUY,23774.35,23769.5,23740.942857142854,23816.108928571426,-0.1452,TIME_EXIT,A,65,INTRADAY ALIGNED
2026-05-22T11:45:00+05:30,2026-05-22T11:45:00+05:30,2026-05-22T12:22:00+05:30,BUY,23807.7,23788.010714285716,23788.010714285716,23832.31160714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-22T12:45:00+05:30,2026-05-22T12:45:00+05:30,2026-05-22T12:49:00+05:30,BUY,23792.95,23814.195535714287,23775.95357142857,23814.195535714287,1.25,WIN,A,75,INTRADAY ALIGNED
2026-05-22T12:50:00+05:30,2026-05-22T12:50:00+05:30,2026-05-22T12:58:00+05:30,BUY,23813.0,23835.0,23795.4,23835.0,1.25,WIN,A,75,INTRADAY ALIGNED
2026-05-22T13:00:00+05:30,2026-05-22T13:00:00+05:30,2026-05-22T13:19:00+05:30,BUY,23828.25,23812.792857142857,23812.792857142857,23847.571428571428,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-05-25T10:45:00+05:30,2026-05-25T10:45:00+05:30,2026-05-25T11:03:00+05:30,BUY,23989.0,23971.985714285714,23971.985714285714,24010.26785714286,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-25T11:15:00+05:30,2026-05-25T11:15:00+05:30,2026-05-25T11:22:00+05:30,BUY,23989.0,23974.371428571427,23974.371428571427,24007.285714285714,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-25T13:20:00+05:30,2026-05-25T13:20:00+05:30,2026-05-25T13:43:00+05:30,BUY,23983.35,23970.15357142857,23970.15357142857,23999.845535714285,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-25T14:40:00+05:30,2026-05-25T14:40:00+05:30,2026-05-25T14:46:00+05:30,BUY,23997.35,24014.18482142857,23983.882142857143,24014.18482142857,1.25,WIN,A,70,INTRADAY ALIGNED
2026-05-26T09:30:00+05:30,2026-05-26T09:30:00+05:30,2026-05-26T09:39:00+05:30,BUY,24034.4,24061.194642857146,24012.964285714286,24061.194642857146,1.25,WIN,A,70,INTRADAY ALIGNED
2026-05-26T09:40:00+05:30,2026-05-26T09:40:00+05:30,2026-05-26T09:53:00+05:30,BUY,24069.2,24045.575,24045.575,24098.73125,-1.0,LOSS,A,70,INTRADAY ALIGNED
2026-05-26T10:15:00+05:30,2026-05-26T10:15:00+05:30,2026-05-26T11:31:00+05:30,BUY,24063.05,24035.442857142854,24035.442857142854,24097.558928571427,-1.0,LOSS,A,75,INTRADAY ALIGNED
2026-05-26T13:15:00+05:30,2026-05-26T13:15:00+05:30,2026-05-26T13:31:00+05:30,SELL,23974.9,23993.242857142857,23993.242857142857,23951.97142857143,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-26T13:45:00+05:30,2026-05-26T13:45:00+05:30,2026-05-26T14:01:00+05:30,SELL,23957.2,23932.14642857143,23977.242857142857,23932.14642857143,1.25,WIN,A,65,INTRADAY ALIGNED
2026-05-26T14:05:00+05:30,2026-05-26T14:05:00+05:30,2026-05-26T14:09:00+05:30,SELL,23916.5,23936.425,23936.425,23891.59375,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-26T14:10:00+05:30,2026-05-26T14:10:00+05:30,2026-05-26T14:38:00+05:30,SELL,23926.45,23900.258035714287,23947.40357142857,23900.258035714287,1.25,WIN,A,65,INTRADAY ALIGNED
2026-05-26T14:40:00+05:30,2026-05-26T14:40:00+05:30,2026-05-26T15:09:00+05:30,SELL,23904.7,23926.010714285716,23926.010714285716,23878.06160714286,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-27T10:00:00+05:30,2026-05-27T10:00:00+05:30,2026-05-27T10:05:00+05:30,SELL,23875.45,23904.589285714286,23904.589285714286,23839.025892857142,-1.0,LOSS,A,65,INTRADAY ALIGNED
2026-05-27T13:50:00+05:30,2026-05-27T13:50:00+05:30,2026-05-27T13:54:00+05:30,SELL,23893.2,23910.178571428572,23910.178571428572,23871.976785714287,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-27T14:15:00+05:30,2026-05-27T14:15:00+05:30,2026-05-27T14:23:00+05:30,SELL,23895.6,23912.18571428571,23912.18571428571,23874.867857142857,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-27T14:35:00+05:30,2026-05-27T14:35:00+05:30,2026-05-27T14:58:00+05:30,SELL,23873.65,23892.039285714287,23892.039285714287,23850.663392857146,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-29T12:15:00+05:30,2026-05-29T12:15:00+05:30,2026-05-29T12:28:00+05:30,SELL,23835.95,23853.753571428573,23853.753571428573,23813.695535714287,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-29T12:55:00+05:30,2026-05-29T12:55:00+05:30,2026-05-29T13:06:00+05:30,SELL,23837.35,23814.680357142854,23855.485714285714,23814.680357142854,1.25,WIN,A,80,INTRADAY ALIGNED
2026-05-29T13:10:00+05:30,2026-05-29T13:10:00+05:30,2026-05-29T13:14:00+05:30,SELL,23798.45,23775.561607142856,23816.760714285716,23775.561607142856,1.25,WIN,A,80,INTRADAY ALIGNED
2026-05-29T13:15:00+05:30,2026-05-29T13:15:00+05:30,2026-05-29T13:19:00+05:30,SELL,23769.65,23788.475000000002,23788.475000000002,23746.11875,-1.0,LOSS,A,80,INTRADAY ALIGNED
2026-05-29T13:20:00+05:30,2026-05-29T13:20:00+05:30,2026-05-29T13:50:00+05:30,SELL,23780.45,23755.02142857143,23800.792857142857,23755.02142857143,1.25,WIN,A,80,INTRADAY ALIGNED
2026-05-29T13:55:00+05:30,2026-05-29T13:55:00+05:30,2026-05-29T14:31:00+05:30,SELL,23746.35,23765.77142857143,23765.77142857143,23722.073214285712,-1.0,LOSS,A+,90,INTRADAY ALIGNED
2026-06-01T09:45:00+05:30,2026-06-01T09:45:00+05:30,2026-06-01T11:16:00+05:30,SELL,23575.35,23602.15,23639.821428571428,23494.760714285712,-0.4157,TIME_EXIT,A+,90,INTRADAY ALIGNED
